year,month,day,trait,descriptor
2000,3,11,intelligent,warrior
2000,3,12,intelligent,warrior
2000,3,13,organized,commander
2000,3,14,organized,explorer
2000,3,15,resilient,monk
2000,3,16,empathetic,explorer
2000,3,17,creative,king
2000,3,18,analytical,scholar
2000,3,19,analytical,scholar
2000,3,20,intelligent,scholar
2000,3,21,resilient,monk
2000,3,22,empathetic,delegate
2000,3,23,resilient,commander
2000,3,24,outgoing,explorer
2000,3,25,creative,explorer
2000,3,26,creative,explorer
2000,3,27,organized,warrior
2000,3,28,resilient,warrior
2000,3,29,outgoing,philosopher
2000,3,30,creative,monk
2000,3,31,intelligent,pioneer
2000,4,1,analytical,delegate
2000,4,2,charismatic,warrior
2000,4,3,outgoing,king
2000,4,4,organized,pioneer
2000,4,5,empathetic,explorer
2000,4,6,resilient,artist
2000,4,7,analytical,delegate
2000,4,8,resilient,king
2000,4,9,intelligent,pioneer
2000,4,10,resilient,scholar
2000,4,11,organized,pioneer
2000,4,12,adventurous,explorer
2000,4,13,organized,artist
2000,4,14,charismatic,king
2000,4,15,charismatic,king
2000,4,16,intelligent,monk
2000,4,17,analytical,king
2000,4,18,empathetic,artist
2000,4,19,charismatic,artist
2000,4,20,intelligent,commander
2000,4,21,resilient,explorer
2000,4,22,resilient,artist
2000,4,23,outgoing,artist
2000,4,24,charismatic,explorer
2000,4,25,resilient,explorer
2000,4,26,creative,artist
2000,4,27,adventurous,philosopher
2000,4,28,charismatic,commander
2000,4,29,analytical,artist
2000,4,30,analytical,monk
2000,5,1,friendly,warrior
2000,5,2,intelligent,artist
2000,5,3,organized,monk
2000,5,4,creative,delegate
2000,5,5,friendly,pioneer
2000,5,6,friendly,delegate
2000,5,7,friendly,scholar
2000,5,8,organized,artist
2000,5,9,resilient,pioneer
2000,5,10,creative,pioneer
2000,5,11,empathetic,philosopher
2000,5,12,analytical,pioneer
2000,5,13,outgoing,explorer
2000,5,14,adventurous,scholar
2000,5,15,organized,philosopher
2000,5,16,charismatic,scholar
2000,5,17,friendly,monk
2000,5,18,outgoing,philosopher
2000,5,19,creative,commander
2000,5,20,charismatic,explorer
2000,5,21,charismatic,commander
2000,5,22,resilient,king
2000,5,23,charismatic,commander
2000,5,24,organized,explorer
2000,5,25,outgoing,scholar
2000,5,26,empathetic,delegate
2000,5,27,analytical,artist
2000,5,28,charismatic,artist
2000,5,29,charismatic,pioneer
2000,5,30,outgoing,philosopher
2000,5,31,analytical,warrior
2000,6,1,intelligent,artist
2000,6,2,organized,philosopher
2000,6,3,analytical,scholar
2000,6,4,analytical,commander
2000,6,5,resilient,king
2000,6,6,analytical,pioneer
2000,6,7,organized,warrior
2000,6,8,outgoing,commander
2000,6,9,empathetic,explorer
2000,6,10,creative,king
2000,6,11,creative,commander
2000,6,12,intelligent,warrior
2000,6,13,charismatic,king
2000,6,14,charismatic,warrior
2000,6,15,analytical,artist
2000,6,16,analytical,artist
2000,6,17,charismatic,delegate
2000,6,18,outgoing,artist
2000,6,19,adventurous,scholar
2000,6,20,analytical,artist
2000,6,21,friendly,philosopher
2000,6,22,empathetic,artist
2000,6,23,intelligent,explorer
2000,6,24,analytical,warrior
2000,6,25,organized,monk
2000,6,26,charismatic,monk
2000,6,27,adventurous,scholar
2000,6,28,empathetic,philosopher
2000,6,29,outgoing,scholar
2000,6,30,adventurous,artist
2000,7,1,adventurous,artist
2000,7,2,organized,pioneer
2000,7,3,charismatic,artist
2000,7,4,creative,scholar
2000,7,5,friendly,king
2000,7,6,resilient,warrior
2000,7,7,intelligent,pioneer
2000,7,8,friendly,commander
2000,7,9,friendly,king
2000,7,10,creative,scholar
2000,7,11,charismatic,explorer
2000,7,12,creative,philosopher
2000,7,13,analytical,delegate
2000,7,14,intelligent,king
2000,7,15,analytical,scholar
2000,7,16,analytical,philosopher
2000,7,17,intelligent,delegate
2000,7,18,organized,explorer
2000,7,19,friendly,monk
2000,7,20,charismatic,commander
2000,7,21,creative,explorer
2000,7,22,organized,warrior
2000,7,23,organized,pioneer
2000,7,24,outgoing,monk
2000,7,25,creative,philosopher
2000,7,26,empathetic,commander
2000,7,27,adventurous,warrior
2000,7,28,organized,explorer
2000,7,29,organized,commander
2000,7,30,empathetic,scholar
2000,7,31,friendly,scholar
2000,8,1,empathetic,scholar
2000,8,2,empathetic,explorer
2000,8,3,resilient,warrior
2000,8,4,resilient,philosopher
2000,8,5,organized,king
2000,8,6,outgoing,explorer
2000,8,7,charismatic,explorer
2000,8,8,intelligent,scholar
2000,8,9,friendly,pioneer
2000,8,10,empathetic,king
2000,8,11,analytical,warrior
2000,8,12,charismatic,philosopher
2000,8,13,intelligent,delegate
2000,8,14,friendly,monk
2000,8,15,creative,commander
2000,8,16,charismatic,philosopher
2000,8,17,resilient,philosopher
2000,8,18,outgoing,warrior
2000,8,19,resilient,scholar
2000,8,20,creative,pioneer
2000,8,21,intelligent,commander
2000,8,22,intelligent,philosopher
2000,8,23,adventurous,warrior
2000,8,24,adventurous,king
2000,8,25,organized,king
2000,8,26,outgoing,artist
2000,8,27,creative,explorer
2000,8,28,resilient,pioneer
2000,8,29,charismatic,monk
2000,8,30,empathetic,delegate
2000,8,31,empathetic,artist
2000,9,1,empathetic,pioneer
2000,9,2,adventurous,artist
2000,9,3,organized,warrior
2000,9,4,adventurous,pioneer
2000,9,5,outgoing,commander
2000,9,6,empathetic,delegate
2000,9,7,organized,commander
2000,9,8,organized,delegate
2000,9,9,intelligent,explorer
2000,9,10,outgoing,pioneer
2000,9,11,empathetic,warrior
2000,9,12,intelligent,monk
2000,9,13,analytical,delegate
2000,9,14,empathetic,explorer
2000,9,15,outgoing,king
2000,9,16,friendly,delegate
2000,9,17,charismatic,scholar
2000,9,18,organized,artist
2000,9,19,resilient,scholar
2000,9,20,organized,king
2000,9,21,charismatic,artist
2000,9,22,analytical,pioneer
2000,9,23,charismatic,king
2000,9,24,resilient,king
2000,9,25,charismatic,delegate
2000,9,26,intelligent,monk
2000,9,27,adventurous,commander
2000,9,28,friendly,scholar
2000,9,29,outgoing,monk
2000,9,30,friendly,king
2000,10,1,creative,warrior
2000,10,2,creative,delegate
2000,10,3,friendly,delegate
2000,10,4,organized,philosopher
2000,10,5,resilient,commander
2000,10,6,charismatic,philosopher
2000,10,7,adventurous,warrior
2000,10,8,resilient,pioneer
2000,10,9,empathetic,explorer
2000,10,10,analytical,monk
2000,10,11,friendly,king
2000,10,12,analytical,philosopher
2000,10,13,outgoing,delegate
2000,10,14,intelligent,king
2000,10,15,outgoing,warrior
2000,10,16,intelligent,warrior
2000,10,17,friendly,delegate
2000,10,18,outgoing,philosopher
2000,10,19,empathetic,delegate
2000,10,20,analytical,artist
2000,10,21,charismatic,warrior
2000,10,22,charismatic,monk
2000,10,23,charismatic,explorer
2000,10,24,friendly,explorer
2000,10,25,outgoing,delegate
2000,10,26,creative,warrior
2000,10,27,adventurous,pioneer
2000,10,28,creative,monk
2000,10,29,intelligent,explorer
2000,10,30,resilient,warrior
2000,10,31,outgoing,commander
2000,11,1,adventurous,pioneer
2000,11,2,creative,scholar
2000,11,3,analytical,king
2000,11,4,resilient,commander
2000,11,5,creative,explorer
2000,11,6,analytical,scholar
2000,11,7,intelligent,scholar
2000,11,8,organized,commander
2000,11,9,intelligent,monk
2000,11,10,adventurous,commander
2000,11,11,empathetic,delegate
2000,11,12,analytical,warrior
2000,11,13,friendly,pioneer
2000,11,14,intelligent,philosopher
2000,11,15,charismatic,explorer
2000,11,16,creative,king
2000,11,17,charismatic,monk
2000,11,18,adventurous,pioneer
2000,11,19,charismatic,philosopher
2000,11,20,outgoing,philosopher
2000,11,21,empathetic,artist
2000,11,22,analytical,warrior
2000,11,23,adventurous,delegate
2000,11,24,intelligent,scholar
2000,11,25,empathetic,warrior
2000,11,26,resilient,explorer
2000,11,27,organized,monk
2000,11,28,charismatic,monk
2000,11,29,empathetic,pioneer
2000,11,30,creative,warrior
2000,12,1,creative,explorer
2000,12,2,friendly,king
2000,12,3,empathetic,explorer
2000,12,4,outgoing,pioneer
2000,12,5,adventurous,philosopher
2000,12,6,intelligent,commander
2000,12,7,friendly,delegate
2000,12,8,charismatic,pioneer
2000,12,9,intelligent,explorer
2000,12,10,intelligent,philosopher
2000,12,11,friendly,artist
2000,12,12,resilient,warrior
2000,12,13,resilient,explorer
2000,12,14,analytical,king
2000,12,15,analytical,warrior
2000,12,16,creative,monk
2000,12,17,resilient,explorer
2000,12,18,outgoing,scholar
2000,12,19,empathetic,pioneer
2000,12,20,outgoing,commander
2000,12,21,empathetic,philosopher
2000,12,22,resilient,commander
2000,12,23,intelligent,delegate
2000,12,24,resilient,warrior
2000,12,25,intelligent,pioneer
2000,12,26,friendly,warrior
2000,12,27,creative,scholar
2000,12,28,analytical,commander
2000,12,29,friendly,monk
2000,12,30,friendly,pioneer
2000,12,31,organized,artist
2001,1,1,intelligent,delegate
2001,1,2,analytical,artist
2001,1,3,adventurous,scholar
2001,1,4,outgoing,monk
2001,1,5,creative,commander
2001,1,6,analytical,delegate
2001,1,7,outgoing,artist
2001,1,8,empathetic,delegate
2001,1,9,charismatic,delegate
2001,1,10,outgoing,artist
2001,1,11,creative,delegate
2001,1,12,creative,delegate
2001,1,13,resilient,monk
2001,1,14,adventurous,commander
2001,1,15,resilient,artist
2001,1,16,friendly,monk
2001,1,17,resilient,delegate
2001,1,18,empathetic,artist
2001,1,19,charismatic,king
2001,1,20,empathetic,philosopher
2001,1,21,resilient,explorer
2001,1,22,friendly,pioneer
2001,1,23,friendly,monk
2001,1,24,charismatic,philosopher
2001,1,25,intelligent,philosopher
2001,1,26,outgoing,explorer
2001,1,27,resilient,pioneer
2001,1,28,adventurous,warrior
2001,1,29,resilient,monk
2001,1,30,adventurous,artist
2001,1,31,organized,king
2001,2,1,empathetic,artist
2001,2,2,outgoing,scholar
2001,2,3,creative,warrior
2001,2,4,empathetic,pioneer
2001,2,5,outgoing,pioneer
2001,2,6,friendly,warrior
2001,2,7,creative,scholar
2001,2,8,friendly,artist
2001,2,9,friendly,delegate
2001,2,10,charismatic,artist
2001,2,11,intelligent,king
2001,2,12,analytical,artist
2001,2,13,outgoing,explorer
2001,2,14,outgoing,warrior
2001,2,15,outgoing,king
2001,2,16,resilient,warrior
2001,2,17,analytical,artist
2001,2,18,empathetic,artist
2001,2,19,friendly,philosopher
2001,2,20,intelligent,scholar
2001,2,21,adventurous,king
2001,2,22,resilient,pioneer
2001,2,23,intelligent,commander
2001,2,24,adventurous,pioneer
2001,2,25,organized,scholar
2001,2,26,creative,king
2001,2,27,empathetic,warrior
2001,2,28,creative,scholar
2001,3,1,charismatic,scholar
2001,3,2,organized,commander
2001,3,3,organized,commander
2001,3,4,creative,explorer
2001,3,5,resilient,artist
2001,3,6,charismatic,explorer
2001,3,7,adventurous,explorer
2001,3,8,organized,commander
2001,3,9,charismatic,scholar
2001,3,10,friendly,explorer
2001,3,11,outgoing,warrior
2001,3,12,friendly,philosopher
2001,3,13,creative,scholar
2001,3,14,charismatic,commander
2001,3,15,analytical,warrior
2001,3,16,analytical,king
2001,3,17,intelligent,philosopher
2001,3,18,empathetic,warrior
2001,3,19,outgoing,warrior
2001,3,20,charismatic,king
2001,3,21,resilient,delegate
2001,3,22,creative,commander
2001,3,23,resilient,commander
2001,3,24,friendly,commander
2001,3,25,analytical,commander
2001,3,26,intelligent,explorer
2001,3,27,adventurous,delegate
2001,3,28,adventurous,scholar
2001,3,29,intelligent,monk
2001,3,30,creative,artist
2001,3,31,organized,artist
2001,4,1,resilient,warrior
2001,4,2,analytical,commander
2001,4,3,creative,warrior
2001,4,4,organized,monk
2001,4,5,adventurous,monk
2001,4,6,analytical,scholar
2001,4,7,resilient,pioneer
2001,4,8,friendly,explorer
2001,4,9,empathetic,delegate
2001,4,10,outgoing,philosopher
2001,4,11,friendly,commander
2001,4,12,empathetic,delegate
2001,4,13,outgoing,explorer
2001,4,14,analytical,pioneer
2001,4,15,intelligent,warrior
2001,4,16,creative,monk
2001,4,17,friendly,warrior
2001,4,18,analytical,commander
2001,4,19,charismatic,artist
2001,4,20,charismatic,delegate
2001,4,21,adventurous,artist
2001,4,22,adventurous,monk
2001,4,23,empathetic,king
2001,4,24,empathetic,warrior
2001,4,25,friendly,commander
2001,4,26,adventurous,warrior
2001,4,27,charismatic,explorer
2001,4,28,adventurous,monk
2001,4,29,charismatic,pioneer
2001,4,30,friendly,king
2001,5,1,analytical,artist
2001,5,2,adventurous,scholar
2001,5,3,analytical,warrior
2001,5,4,adventurous,king
2001,5,5,charismatic,philosopher
2001,5,6,outgoing,warrior
2001,5,7,charismatic,monk
2001,5,8,friendly,king
2001,5,9,empathetic,warrior
2001,5,10,analytical,commander
2001,5,11,analytical,explorer
2001,5,12,adventurous,delegate
2001,5,13,outgoing,king
2001,5,14,empathetic,pioneer
2001,5,15,organized,explorer
2001,5,16,resilient,warrior
2001,5,17,intelligent,explorer
2001,5,18,resilient,commander
2001,5,19,outgoing,philosopher
2001,5,20,outgoing,king
2001,5,21,resilient,king
2001,5,22,adventurous,pioneer
2001,5,23,intelligent,monk
2001,5,24,creative,delegate
2001,5,25,resilient,scholar
2001,5,26,empathetic,monk
2001,5,27,resilient,pioneer
2001,5,28,creative,delegate
2001,5,29,analytical,commander
2001,5,30,creative,commander
2001,5,31,organized,scholar
2001,6,1,analytical,philosopher
2001,6,2,empathetic,explorer
2001,6,3,empathetic,philosopher
2001,6,4,resilient,pioneer
2001,6,5,organized,king
2001,6,6,empathetic,king
2001,6,7,adventurous,artist
2001,6,8,outgoing,monk
2001,6,9,resilient,pioneer
2001,6,10,empathetic,pioneer
2001,6,11,friendly,philosopher
2001,6,12,creative,philosopher
2001,6,13,adventurous,pioneer
2001,6,14,friendly,philosopher
2001,6,15,organized,pioneer
2001,6,16,resilient,commander
2001,6,17,empathetic,commander
2001,6,18,empathetic,pioneer
2001,6,19,charismatic,monk
2001,6,20,empathetic,scholar
2001,6,21,outgoing,pioneer
2001,6,22,analytical,scholar
2001,6,23,analytical,scholar
2001,6,24,intelligent,explorer
2001,6,25,creative,warrior
2001,6,26,adventurous,philosopher
2001,6,27,empathetic,warrior
2001,6,28,resilient,king
2001,6,29,resilient,explorer
2001,6,30,creative,monk
2001,7,1,outgoing,commander
2001,7,2,charismatic,delegate
2001,7,3,analytical,commander
2001,7,4,creative,monk
2001,7,5,resilient,philosopher
2001,7,6,charismatic,scholar
2001,7,7,outgoing,artist
2001,7,8,charismatic,commander
2001,7,9,organized,explorer
2001,7,10,intelligent,artist
2001,7,11,resilient,philosopher
2001,7,12,organized,commander
2001,7,13,empathetic,scholar
2001,7,14,creative,monk
2001,7,15,intelligent,philosopher
2001,7,16,intelligent,warrior
2001,7,17,charismatic,artist
2001,7,18,outgoing,scholar
2001,7,19,creative,commander
2001,7,20,intelligent,artist
2001,7,21,resilient,monk
2001,7,22,analytical,warrior
2001,7,23,analytical,philosopher
2001,7,24,intelligent,monk
2001,7,25,organized,delegate
2001,7,26,analytical,artist
2001,7,27,empathetic,philosopher
2001,7,28,creative,delegate
2001,7,29,resilient,commander
2001,7,30,outgoing,philosopher
2001,7,31,creative,monk
2001,8,1,intelligent,explorer
2001,8,2,outgoing,delegate
2001,8,3,charismatic,warrior
2001,8,4,creative,artist
2001,8,5,resilient,commander
2001,8,6,adventurous,pioneer
2001,8,7,organized,warrior
2001,8,8,analytical,delegate
2001,8,9,organized,explorer
2001,8,10,analytical,explorer
2001,8,11,charismatic,artist
2001,8,12,friendly,scholar
2001,8,13,resilient,warrior
2001,8,14,resilient,monk
2001,8,15,analytical,commander
2001,8,16,intelligent,explorer
2001,8,17,intelligent,king
2001,8,18,analytical,philosopher
2001,8,19,creative,explorer
2001,8,20,resilient,monk
2001,8,21,outgoing,commander
2001,8,22,adventurous,monk
2001,8,23,organized,warrior
2001,8,24,analytical,delegate
2001,8,25,empathetic,artist
2001,8,26,adventurous,monk
2001,8,27,outgoing,delegate
2001,8,28,creative,warrior
2001,8,29,resilient,philosopher
2001,8,30,adventurous,explorer
2001,8,31,resilient,philosopher
2001,9,1,intelligent,commander
2001,9,2,outgoing,philosopher
2001,9,3,resilient,delegate
2001,9,4,outgoing,explorer
2001,9,5,charismatic,monk
2001,9,6,friendly,king
2001,9,7,charismatic,artist
2001,9,8,creative,scholar
2001,9,9,organized,warrior
2001,9,10,outgoing,king
2001,9,11,empathetic,pioneer
2001,9,12,adventurous,commander
2001,9,13,analytical,warrior
2001,9,14,outgoing,warrior
2001,9,15,analytical,pioneer
2001,9,16,organized,scholar
2001,9,17,resilient,pioneer
2001,9,18,outgoing,king
2001,9,19,intelligent,explorer
2001,9,20,analytical,artist
2001,9,21,friendly,philosopher
2001,9,22,analytical,scholar
2001,9,23,organized,king
2001,9,24,empathetic,artist
2001,9,25,adventurous,commander
2001,9,26,adventurous,philosopher
2001,9,27,creative,delegate
2001,9,28,friendly,king
2001,9,29,analytical,king
2001,9,30,creative,pioneer
2001,10,1,resilient,scholar
2001,10,2,empathetic,scholar
2001,10,3,friendly,pioneer
2001,10,4,resilient,king
2001,10,5,empathetic,king
2001,10,6,analytical,delegate
2001,10,7,resilient,delegate
2001,10,8,empathetic,scholar
2001,10,9,intelligent,philosopher
2001,10,10,resilient,philosopher
2001,10,11,organized,pioneer
2001,10,12,adventurous,delegate
2001,10,13,creative,monk
2001,10,14,outgoing,scholar
2001,10,15,charismatic,scholar
2001,10,16,friendly,explorer
2001,10,17,adventurous,philosopher
2001,10,18,organized,commander
2001,10,19,resilient,scholar
2001,10,20,friendly,king
2001,10,21,adventurous,delegate
